-2.0	-0.2847046645
-1.91836734694	0.157691935996
-1.83673469388	-0.0527896550968
-1.75510204082	-0.0925486491492
-1.67346938776	-0.177466591673
-1.59183673469	-0.0746189592077
-1.51020408163	-0.0334874549736
-1.42857142857	-0.072165162372
-1.34693877551	-0.0443415934043
-1.26530612245	-0.12584405845
-1.18367346939	0.0577918573446
-1.10204081633	-0.0874015881856
-1.02040816327	-0.0793545266284
-0.938775510204	-0.0372923914503
-0.857142857143	0.20383539692
-0.775510204082	0.608566158376
-0.69387755102	2.11350514079
-0.612244897959	4.63888365392
-0.530612244898	10.0026326249
-0.448979591837	19.0449474104
-0.367346938776	32.730566363
-0.285714285714	50.3900535803
-0.204081632653	69.9296181228
-0.122448979592	87.4164673917
-0.0408163265306	98.2236831351
0.0408163265306	99.555314911
0.122448979592	90.523802445
0.204081632653	74.1274214161
0.285714285714	54.6111488959
0.367346938776	36.2999421114
0.448979591837	21.5722657351
0.530612244898	11.5771378437
0.612244897959	5.65970131246
0.69387755102	2.48529710109
0.775510204082	0.889071096347
0.857142857143	0.400550613462
0.938775510204	0.188232707053
1.02040816327	-0.077482431985
1.10204081633	0.259931707502
1.18367346939	-0.0556133474324
1.26530612245	0.162555348259
1.34693877551	0.00445966577905
1.42857142857	0.066554060377
1.51020408163	-0.0238249226859
1.59183673469	-0.0373582755451
1.67346938776	0.13488107823
1.75510204082	0.0467725576023
1.83673469388	0.0380907149429
1.91836734694	0.0222553961911
2.0	-0.0829406689552
