   $$urea=1.00


   .0000000E+00 ,  .9811704E+00
   .1632653E+00 ,  .9961520E+00
   .3265306E+00 ,  .1005850E+01
   .4897959E+00 ,  .1059264E+01
   .6530612E+00 ,  .1088007E+01
   .8163265E+00 ,  .1132377E+01
   .9795918E+00 ,  .1102373E+01
   .1142857E+01 ,  .1163114E+01
   .1306122E+01 ,  .1337809E+01
   .1469388E+01 ,  .1535044E+01
   .1632653E+01 ,  .2066337E+01
   .1795918E+01 ,  .2923000E+01
   .1959184E+01 ,  .4164407E+01
   .2122449E+01 ,  .5479319E+01
   .2285714E+01 ,  .6556176E+01
   .2448980E+01 ,  .7195590E+01
   .2612245E+01 ,  .7544584E+01
   .2775510E+01 ,  .7728707E+01
   .2938776E+01 ,  .7843499E+01
   .3102041E+01 ,  .7939384E+01
   .3265306E+01 ,  .8067368E+01
   .3428571E+01 ,  .8134892E+01
   .3591837E+01 ,  .8223954E+01
   .3755102E+01 ,  .8375338E+01
   .3918367E+01 ,  .8505619E+01
   .4081633E+01 ,  .8663062E+01
   .4244898E+01 ,  .8754421E+01
   .4408163E+01 ,  .8888251E+01
   .4571429E+01 ,  .8986833E+01
   .4734694E+01 ,  .9054485E+01
   .4897959E+01 ,  .9188444E+01
   .5061224E+01 ,  .9184784E+01
   .5224490E+01 ,  .9267015E+01
   .5387755E+01 ,  .9285457E+01
   .5551020E+01 ,  .9310809E+02
   .5714286E+01 ,  .9323010E+02
   .5877551E+01 ,  .9356082E+01
   .6040816E+01 ,  .9329489E+01
   .6204082E+01 ,  .9351200E+01
   .6367347E+01 ,  .9328446E+01
   .6530612E+01 ,  .9362710E+01
   .6693878E+01 ,  .9286279E+01
   .6857143E+01 ,  .9312784E+01
   .7020408E+01 ,  .9299306E+01
   .7183673E+01 ,  .9229078E+01
   .7346939E+01 ,  .9282870E+01
   .7510204E+01 ,  .9240250E+01
   .7673469E+01 ,  .9264627E+01
   .7836735E+01 ,  .9215957E+01
   .8000000E+01 ,  .9173535E+01
